,Address,AddressAccuracy,AddressNumberAndStreet,Block,Date,Latitude,Longitude,NumMosquitos,Species,Street,Time,Trap,WnvPresent,geometry,spray
5429,,,,,2013-07-25,41.9443,-87.7192,,,,10:14:11 PM,,0.0,POINT (-87.7191716666667 41.9443216666667),spray
5430,,,,,2013-07-25,41.9443,-87.7196,,,,10:14:21 PM,,0.0,POINT (-87.7196083333333 41.944335),spray
5431,,,,,2013-07-25,41.9443,-87.7202,,,,10:14:31 PM,,0.0,POINT (-87.7201566666667 41.94434333333329),spray
5432,,,,,2013-07-25,41.9444,-87.7207,,,,10:14:41 PM,,0.0,POINT (-87.720715 41.944365),spray
5433,,,,,2013-07-25,41.9444,-87.7213,,,,10:14:51 PM,,0.0,POINT (-87.721345 41.9444116666667),spray
5434,,,,,2013-07-25,41.9444,-87.722,,,,10:15:01 PM,,0.0,POINT (-87.72201333333331 41.94440166666671),spray
5435,,,,,2013-07-25,41.9448,-87.7222,,,,10:15:11 PM,,0.0,POINT (-87.7222 41.944765),spray
5436,,,,,2013-07-25,41.9452,-87.7222,,,,10:15:21 PM,,0.0,POINT (-87.7222416666667 41.9452333333333),spray
5437,,,,,2013-07-25,41.9457,-87.7223,,,,10:15:31 PM,,0.0,POINT (-87.7222816666667 41.94571333333329),spray
5438,,,,,2013-07-25,41.9461,-87.7217,,,,10:15:51 PM,,0.0,POINT (-87.721695 41.94614),spray
5439,,,,,2013-07-25,41.9462,-87.7208,,,,10:16:01 PM,,0.0,POINT (-87.72076 41.9462016666667),spray
5440,,,,,2013-07-25,41.9465,-87.7164,,,,10:17:51 PM,,0.0,POINT (-87.7164466666667 41.94647333333329),spray
5441,,,,,2013-07-25,41.9469,-87.7165,,,,10:18:01 PM,,0.0,POINT (-87.7164816666667 41.9469),spray
5442,,,,,2013-07-25,41.9472,-87.7165,,,,10:18:11 PM,,0.0,POINT (-87.7164883333333 41.9472183333333),spray
5443,,,,,2013-07-25,41.9476,-87.7165,,,,10:18:21 PM,,0.0,POINT (-87.71651666666669 41.9475983333333),spray
5444,,,,,2013-07-25,41.948,-87.7165,,,,10:18:31 PM,,0.0,POINT (-87.7165333333333 41.94801),spray
5445,,,,,2013-07-25,41.9484,-87.7166,,,,10:18:41 PM,,0.0,POINT (-87.71655333333329 41.9484283333333),spray
5446,,,,,2013-07-25,41.9488,-87.7166,,,,10:18:51 PM,,0.0,POINT (-87.71658000000001 41.9487566666667),spray
5447,,,,,2013-07-25,41.949,-87.7166,,,,10:19:01 PM,,0.0,POINT (-87.71659333333331 41.9490133333333),spray
5448,,,,,2013-07-25,41.9493,-87.7166,,,,10:19:11 PM,,0.0,POINT (-87.7166216666667 41.94932),spray
5449,,,,,2013-07-25,41.9496,-87.7167,,,,10:19:21 PM,,0.0,POINT (-87.7166683333333 41.9496233333333),spray
5450,,,,,2013-07-25,41.9502,-87.7167,,,,10:19:41 PM,,0.0,POINT (-87.7167066666667 41.950205),spray
5451,,,,,2013-07-25,41.9506,-87.7167,,,,10:19:51 PM,,0.0,POINT (-87.71672 41.9505816666667),spray
5452,,,,,2013-07-25,41.951,-87.7168,,,,10:20:01 PM,,0.0,POINT (-87.71676500000001 41.9510333333333),spray
5453,,,,,2013-07-25,41.9514,-87.7168,,,,10:20:11 PM,,0.0,POINT (-87.7167766666667 41.95144333333329),spray
5454,,,,,2013-07-25,41.9519,-87.7168,,,,10:20:31 PM,,0.0,POINT (-87.716775 41.95189666666671),spray
5455,,,,,2013-07-25,41.9523,-87.7168,,,,10:20:41 PM,,0.0,POINT (-87.7167766666667 41.952285),spray
5456,,,,,2013-07-25,41.9527,-87.7168,,,,10:20:51 PM,,0.0,POINT (-87.7167983333333 41.9526766666667),spray
5457,,,,,2013-07-25,41.9531,-87.7168,,,,10:21:01 PM,,0.0,POINT (-87.7168016666667 41.95308166666671),spray
5458,,,,,2013-07-25,41.9535,-87.7156,,,,10:21:31 PM,,0.0,POINT (-87.7156183333333 41.9535066666667),spray
5459,,,,,2013-07-25,41.9532,-87.7155,,,,10:21:41 PM,,0.0,POINT (-87.7155066666667 41.953175),spray
5460,,,,,2013-07-25,41.9529,-87.7155,,,,10:21:51 PM,,0.0,POINT (-87.7154583333333 41.95286),spray
5461,,,,,2013-07-25,41.9525,-87.7154,,,,10:22:01 PM,,0.0,POINT (-87.7154133333333 41.95248),spray
5462,,,,,2013-07-25,41.9521,-87.7154,,,,10:22:11 PM,,0.0,POINT (-87.71538000000001 41.9521233333333),spray
5463,,,,,2013-07-25,41.9518,-87.7154,,,,10:22:21 PM,,0.0,POINT (-87.71535166666669 41.9518133333333),spray
5464,,,,,2013-07-25,41.9514,-87.7153,,,,10:22:31 PM,,0.0,POINT (-87.7153233333333 41.95139),spray
5465,,,,,2013-07-25,41.9507,-87.7153,,,,10:22:51 PM,,0.0,POINT (-87.715295 41.95073666666671),spray
5466,,,,,2013-07-25,41.9505,-87.7153,,,,10:23:01 PM,,0.0,POINT (-87.7152783333333 41.9504766666667),spray
5467,,,,,2013-07-25,41.9501,-87.7152,,,,10:23:11 PM,,0.0,POINT (-87.7152416666667 41.95007833333329),spray
5468,,,,,2013-07-25,41.9497,-87.7152,,,,10:23:21 PM,,0.0,POINT (-87.71523499999999 41.94970166666671),spray
5469,,,,,2013-07-25,41.9492,-87.7152,,,,10:23:31 PM,,0.0,POINT (-87.7152133333333 41.9492166666667),spray
5470,,,,,2013-07-25,41.9488,-87.7152,,,,10:23:41 PM,,0.0,POINT (-87.71520500000001 41.9487633333333),spray
5471,,,,,2013-07-25,41.9482,-87.7152,,,,10:23:51 PM,,0.0,POINT (-87.71517666666669 41.9481866666667),spray
5472,,,,,2013-07-25,41.9475,-87.7152,,,,10:24:01 PM,,0.0,POINT (-87.7151533333333 41.947515),spray
5473,,,,,2013-07-25,41.9467,-87.7143,,,,10:24:21 PM,,0.0,POINT (-87.7143116666667 41.9467166666667),spray
5474,,,,,2013-07-25,41.9471,-87.714,,,,10:24:31 PM,,0.0,POINT (-87.71398000000001 41.947075),spray
5475,,,,,2013-07-25,41.9475,-87.714,,,,10:24:41 PM,,0.0,POINT (-87.713995 41.94752333333329),spray
5476,,,,,2013-07-25,41.948,-87.714,,,,10:24:51 PM,,0.0,POINT (-87.71401166666669 41.947995),spray
5477,,,,,2013-07-25,41.9485,-87.7141,,,,10:25:01 PM,,0.0,POINT (-87.714055 41.94847),spray
5478,,,,,2013-07-25,41.9489,-87.7141,,,,10:25:11 PM,,0.0,POINT (-87.71406500000001 41.9489433333333),spray
5479,,,,,2013-07-25,41.9495,-87.7141,,,,10:25:21 PM,,0.0,POINT (-87.71407499999999 41.9495283333333),spray
5480,,,,,2013-07-25,41.95,-87.7141,,,,10:25:31 PM,,0.0,POINT (-87.71408333333331 41.9500133333333),spray
5481,,,,,2013-07-25,41.9502,-87.7146,,,,10:25:41 PM,,0.0,POINT (-87.714575 41.9501733333333),spray
5482,,,,,2013-07-25,41.9502,-87.7152,,,,10:25:51 PM,,0.0,POINT (-87.7151516666667 41.9501616666667),spray
5483,,,,,2013-07-25,41.9502,-87.7157,,,,10:26:01 PM,,0.0,POINT (-87.71569833333331 41.95015166666671),spray
5484,,,,,2013-07-25,41.9501,-87.7162,,,,10:26:11 PM,,0.0,POINT (-87.7162433333333 41.9501133333333),spray
5485,,,,,2013-07-25,41.9501,-87.7169,,,,10:26:21 PM,,0.0,POINT (-87.7169383333333 41.950105),spray
5486,,,,,2013-07-25,41.9501,-87.7174,,,,10:26:31 PM,,0.0,POINT (-87.7173783333333 41.9500916666667),spray
5487,,,,,2013-07-25,41.9497,-87.7175,,,,10:26:41 PM,,0.0,POINT (-87.71746 41.94970666666671),spray
5488,,,,,2013-07-25,41.9494,-87.7175,,,,10:26:51 PM,,0.0,POINT (-87.71746166666669 41.9493616666667),spray
5489,,,,,2013-07-25,41.949,-87.7175,,,,10:27:01 PM,,0.0,POINT (-87.717465 41.9489716666667),spray
5490,,,,,2013-07-25,41.9485,-87.7175,,,,10:27:11 PM,,0.0,POINT (-87.7174633333333 41.9485033333333),spray
5491,,,,,2013-07-25,41.948,-87.7174,,,,10:27:21 PM,,0.0,POINT (-87.71744333333331 41.94797),spray
5492,,,,,2013-07-25,41.9475,-87.7174,,,,10:27:31 PM,,0.0,POINT (-87.7174283333333 41.94754),spray
5493,,,,,2013-07-25,41.9472,-87.7174,,,,10:27:41 PM,,0.0,POINT (-87.71739333333331 41.94721),spray
5494,,,,,2013-07-25,41.947,-87.7176,,,,10:27:51 PM,,0.0,POINT (-87.71764 41.9469833333333),spray
5495,,,,,2013-07-25,41.9472,-87.7175,,,,10:28:01 PM,,0.0,POINT (-87.71749333333329 41.9472366666667),spray
5496,,,,,2013-07-25,41.9484,-87.7173,,,,10:28:31 PM,,0.0,POINT (-87.71728666666669 41.948415),spray
5497,,,,,2013-07-25,41.9484,-87.7168,,,,10:28:41 PM,,0.0,POINT (-87.7167716666667 41.9484116666667),spray
5498,,,,,2013-07-25,41.9484,-87.7163,,,,10:28:51 PM,,0.0,POINT (-87.7162633333333 41.948415),spray
5499,,,,,2013-07-25,41.9484,-87.7156,,,,10:29:01 PM,,0.0,POINT (-87.7155916666667 41.94842),spray
5500,,,,,2013-07-25,41.9484,-87.7149,,,,10:29:11 PM,,0.0,POINT (-87.7149283333333 41.948435),spray
5501,,,,,2013-07-25,41.9484,-87.7142,,,,10:29:21 PM,,0.0,POINT (-87.71415166666669 41.948435),spray
5502,,,,,2013-07-25,41.9485,-87.7135,,,,10:29:31 PM,,0.0,POINT (-87.7135 41.9484666666667),spray
5503,,,,,2013-07-25,41.9604,-87.7385,,,,8:03:46 PM,,0.0,POINT (-87.73845166666671 41.9604083333333),spray
5504,,,,,2013-07-25,41.96,-87.7384,,,,8:03:56 PM,,0.0,POINT (-87.738415 41.9600283333333),spray
5505,,,,,2013-07-25,41.9596,-87.7384,,,,8:04:06 PM,,0.0,POINT (-87.7384083333333 41.9595716666667),spray
5506,,,,,2013-07-25,41.9594,-87.7384,,,,8:04:36 PM,,0.0,POINT (-87.738365 41.9594066666667),spray
5507,,,,,2013-07-25,41.9597,-87.7384,,,,8:04:46 PM,,0.0,POINT (-87.73839833333331 41.9597083333333),spray
5508,,,,,2013-07-25,41.9601,-87.7384,,,,8:04:56 PM,,0.0,POINT (-87.73841166666669 41.96011),spray
5509,,,,,2013-07-25,41.9605,-87.7384,,,,8:05:06 PM,,0.0,POINT (-87.7384333333333 41.9604816666667),spray
5510,,,,,2013-07-25,41.9609,-87.7385,,,,8:05:26 PM,,0.0,POINT (-87.73846500000001 41.96094166666671),spray
5511,,,,,2013-07-25,41.9613,-87.7385,,,,8:05:36 PM,,0.0,POINT (-87.7384783333333 41.961305),spray
5512,,,,,2013-07-25,41.9616,-87.7385,,,,8:05:46 PM,,0.0,POINT (-87.738485 41.9615933333333),spray
5513,,,,,2013-07-25,41.9623,-87.7385,,,,8:06:06 PM,,0.0,POINT (-87.738505 41.9623183333333),spray
5514,,,,,2013-07-25,41.9627,-87.7385,,,,8:06:16 PM,,0.0,POINT (-87.7385266666667 41.9627266666667),spray
5515,,,,,2013-07-25,41.963,-87.7385,,,,8:06:26 PM,,0.0,POINT (-87.738535 41.9630333333333),spray
5516,,,,,2013-07-25,41.9635,-87.7386,,,,8:06:36 PM,,0.0,POINT (-87.7385583333333 41.96346333333329),spray
5517,,,,,2013-07-25,41.9638,-87.7386,,,,8:06:46 PM,,0.0,POINT (-87.7385833333333 41.963825),spray
5518,,,,,2013-07-25,41.9646,-87.7386,,,,8:07:06 PM,,0.0,POINT (-87.7386133333333 41.96463666666671),spray
5519,,,,,2013-07-25,41.965,-87.7386,,,,8:07:16 PM,,0.0,POINT (-87.7386266666667 41.96503),spray
5520,,,,,2013-07-25,41.9654,-87.7386,,,,8:07:26 PM,,0.0,POINT (-87.73864499999999 41.9654016666667),spray
5521,,,,,2013-07-25,41.9658,-87.7387,,,,8:07:36 PM,,0.0,POINT (-87.73865000000001 41.9658033333333),spray
5522,,,,,2013-07-25,41.966,-87.7385,,,,8:07:46 PM,,0.0,POINT (-87.7384983333333 41.96602166666671),spray
5523,,,,,2013-07-25,41.966,-87.7379,,,,8:07:56 PM,,0.0,POINT (-87.7379233333333 41.9660416666667),spray
5524,,,,,2013-07-25,41.966,-87.7375,,,,8:08:06 PM,,0.0,POINT (-87.7375083333333 41.965975),spray
5525,,,,,2013-07-25,41.9656,-87.7371,,,,8:08:16 PM,,0.0,POINT (-87.7370566666667 41.9656483333333),spray
5526,,,,,2013-07-25,41.9654,-87.7372,,,,8:08:26 PM,,0.0,POINT (-87.7371966666667 41.96537166666671),spray
5527,,,,,2013-07-25,41.965,-87.7372,,,,8:08:36 PM,,0.0,POINT (-87.7371683333333 41.9650133333333),spray
5528,,,,,2013-07-25,41.9646,-87.7371,,,,8:08:46 PM,,0.0,POINT (-87.7371416666667 41.9646183333333),spray
5529,,,,,2013-07-25,41.9642,-87.7371,,,,8:08:56 PM,,0.0,POINT (-87.73712500000001 41.9641983333333),spray
5530,,,,,2013-07-25,41.9638,-87.7371,,,,8:09:06 PM,,0.0,POINT (-87.7371183333333 41.96375),spray
5531,,,,,2013-07-25,41.9633,-87.7371,,,,8:09:16 PM,,0.0,POINT (-87.73709833333331 41.96328333333329),spray
5532,,,,,2013-07-25,41.9628,-87.7371,,,,8:09:26 PM,,0.0,POINT (-87.73709000000001 41.96284166666671),spray
5533,,,,,2013-07-25,41.9627,-87.7374,,,,8:09:36 PM,,0.0,POINT (-87.7373966666667 41.962695),spray
5534,,,,,2013-07-25,41.9627,-87.7379,,,,8:09:46 PM,,0.0,POINT (-87.7379266666667 41.9626983333333),spray
5535,,,,,2013-07-25,41.963,-87.7385,,,,8:10:06 PM,,0.0,POINT (-87.7385316666667 41.963),spray
5536,,,,,2013-07-25,41.9633,-87.7385,,,,8:10:16 PM,,0.0,POINT (-87.7385233333333 41.9633316666667),spray
5537,,,,,2013-07-25,41.9637,-87.7385,,,,8:10:26 PM,,0.0,POINT (-87.73853333333331 41.9637066666667),spray
5538,,,,,2013-07-25,41.964,-87.7385,,,,8:10:36 PM,,0.0,POINT (-87.738545 41.96404333333329),spray
5539,,,,,2013-07-25,41.9643,-87.7385,,,,8:10:46 PM,,0.0,POINT (-87.738525 41.9643283333333),spray
5540,,,,,2013-07-25,41.9644,-87.738,,,,8:10:56 PM,,0.0,POINT (-87.7380033333333 41.9643566666667),spray
5541,,,,,2013-07-25,41.9644,-87.7374,,,,8:11:06 PM,,0.0,POINT (-87.73739999999999 41.964385),spray
5542,,,,,2013-07-25,41.9641,-87.7372,,,,8:11:16 PM,,0.0,POINT (-87.73719 41.9641066666667),spray
5543,,,,,2013-07-25,41.9637,-87.7372,,,,8:11:26 PM,,0.0,POINT (-87.73718000000001 41.9636933333333),spray
5544,,,,,2013-07-25,41.9633,-87.7372,,,,8:11:36 PM,,0.0,POINT (-87.7371683333333 41.96326333333329),spray
5545,,,,,2013-07-25,41.9628,-87.7372,,,,8:11:46 PM,,0.0,POINT (-87.7371533333333 41.9627916666667),spray
5546,,,,,2013-07-25,41.9623,-87.7371,,,,8:11:56 PM,,0.0,POINT (-87.73711166666669 41.9623483333333),spray
5547,,,,,2013-07-25,41.9618,-87.7371,,,,8:12:06 PM,,0.0,POINT (-87.73709833333331 41.9618383333333),spray
5548,,,,,2013-07-25,41.9613,-87.7371,,,,8:12:16 PM,,0.0,POINT (-87.73707166666669 41.96132166666671),spray
5549,,,,,2013-07-25,41.9607,-87.7371,,,,8:13:06 PM,,0.0,POINT (-87.73708499999999 41.9606833333333),spray
5550,,,,,2013-07-25,41.9602,-87.7371,,,,8:13:16 PM,,0.0,POINT (-87.7370783333333 41.96021833333329),spray
5551,,,,,2013-07-25,41.9597,-87.7371,,,,8:13:26 PM,,0.0,POINT (-87.7370683333333 41.959745),spray
5552,,,,,2013-07-25,41.9593,-87.737,,,,8:13:36 PM,,0.0,POINT (-87.73704499999999 41.9593016666667),spray
5553,,,,,2013-07-25,41.9589,-87.737,,,,8:13:46 PM,,0.0,POINT (-87.73702 41.95889833333329),spray
5554,,,,,2013-07-25,41.9585,-87.737,,,,8:13:56 PM,,0.0,POINT (-87.73699000000001 41.958525),spray
5555,,,,,2013-07-25,41.9583,-87.7371,,,,8:14:06 PM,,0.0,POINT (-87.7371366666667 41.958295),spray
5556,,,,,2013-07-25,41.9584,-87.737,,,,8:14:16 PM,,0.0,POINT (-87.7369866666667 41.958385),spray
5557,,,,,2013-07-25,41.9587,-87.737,,,,8:14:26 PM,,0.0,POINT (-87.73700000000001 41.95871),spray
5558,,,,,2013-07-25,41.9591,-87.737,,,,8:14:36 PM,,0.0,POINT (-87.73700500000001 41.95908),spray
5559,,,,,2013-07-25,41.9595,-87.737,,,,8:14:46 PM,,0.0,POINT (-87.7370333333333 41.9594966666667),spray
5560,,,,,2013-07-25,41.9601,-87.737,,,,8:14:56 PM,,0.0,POINT (-87.73704499999999 41.96006666666671),spray
5561,,,,,2013-07-25,41.9606,-87.7371,,,,8:15:06 PM,,0.0,POINT (-87.7370516666667 41.96058),spray
5562,,,,,2013-07-25,41.961,-87.7357,,,,8:24:36 PM,,0.0,POINT (-87.7357116666667 41.9609916666667),spray
5563,,,,,2013-07-25,41.9614,-87.7357,,,,8:25:06 PM,,0.0,POINT (-87.73571333333331 41.96136666666671),spray
5564,,,,,2013-07-25,41.9617,-87.7357,,,,8:25:16 PM,,0.0,POINT (-87.7357116666667 41.9616983333333),spray
5565,,,,,2013-07-25,41.9621,-87.7357,,,,8:25:26 PM,,0.0,POINT (-87.73573 41.9620633333333),spray
5566,,,,,2013-07-25,41.9625,-87.7357,,,,8:25:36 PM,,0.0,POINT (-87.73573499999999 41.96246),spray
5567,,,,,2013-07-25,41.9625,-87.7361,,,,8:25:46 PM,,0.0,POINT (-87.7361016666667 41.9625466666667),spray
5568,,,,,2013-07-25,41.9625,-87.7367,,,,8:25:56 PM,,0.0,POINT (-87.7367233333333 41.96254333333329),spray
5569,,,,,2013-07-25,41.9624,-87.737,,,,8:26:06 PM,,0.0,POINT (-87.7370116666667 41.962395),spray
5570,,,,,2013-07-25,41.962,-87.737,,,,8:26:16 PM,,0.0,POINT (-87.736975 41.961965),spray
5571,,,,,2013-07-25,41.9615,-87.7369,,,,8:26:26 PM,,0.0,POINT (-87.73693666666669 41.961475),spray
5572,,,,,2013-07-25,41.9618,-87.7357,,,,8:27:46 PM,,0.0,POINT (-87.73565000000001 41.9618133333333),spray
5573,,,,,2013-07-25,41.9623,-87.7357,,,,8:27:56 PM,,0.0,POINT (-87.73566833333331 41.96227833333329),spray
5574,,,,,2013-07-25,41.9628,-87.7357,,,,8:28:06 PM,,0.0,POINT (-87.73568 41.9627816666667),spray
5575,,,,,2013-07-25,41.9632,-87.7357,,,,8:28:16 PM,,0.0,POINT (-87.7357033333333 41.9632366666667),spray
5576,,,,,2013-07-25,41.9637,-87.7357,,,,8:28:26 PM,,0.0,POINT (-87.73570500000001 41.9636533333333),spray
5577,,,,,2013-07-25,41.9641,-87.7357,,,,8:28:36 PM,,0.0,POINT (-87.735725 41.96408),spray
5578,,,,,2013-07-25,41.9646,-87.7357,,,,8:28:46 PM,,0.0,POINT (-87.7357433333333 41.9645983333333),spray
5579,,,,,2013-07-25,41.9633,-87.7334,,,,8:29:36 PM,,0.0,POINT (-87.7333633333333 41.9633133333333),spray
5580,,,,,2013-07-25,41.963,-87.7329,,,,8:29:46 PM,,0.0,POINT (-87.7328533333333 41.9629633333333),spray
5581,,,,,2013-07-25,41.962,-87.7325,,,,8:30:16 PM,,0.0,POINT (-87.73245166666671 41.9620433333333),spray
5582,,,,,2013-07-25,41.9618,-87.7327,,,,8:30:26 PM,,0.0,POINT (-87.7326966666667 41.9618133333333),spray
5583,,,,,2013-07-25,41.9614,-87.7327,,,,8:30:36 PM,,0.0,POINT (-87.7326883333333 41.9614016666667),spray
5584,,,,,2013-07-25,41.9609,-87.7324,,,,8:30:56 PM,,0.0,POINT (-87.7324416666667 41.96089666666671),spray
5585,,,,,2013-07-25,41.9609,-87.7317,,,,8:31:06 PM,,0.0,POINT (-87.7317333333333 41.9609033333333),spray
5586,,,,,2013-07-25,41.9605,-87.731,,,,8:31:26 PM,,0.0,POINT (-87.73097666666669 41.96053666666671),spray
5587,,,,,2013-07-25,41.9602,-87.731,,,,8:31:36 PM,,0.0,POINT (-87.73097666666669 41.96023),spray
5588,,,,,2013-07-25,41.9598,-87.731,,,,8:31:46 PM,,0.0,POINT (-87.73096 41.95983),spray
5589,,,,,2013-07-25,41.9594,-87.7309,,,,8:31:56 PM,,0.0,POINT (-87.7309383333333 41.9593733333333),spray
5590,,,,,2013-07-25,41.9612,-87.7319,,,,8:33:36 PM,,0.0,POINT (-87.7319116666667 41.961195),spray
5591,,,,,2013-07-25,41.9615,-87.7324,,,,8:33:46 PM,,0.0,POINT (-87.732355 41.9615),spray
5592,,,,,2013-07-25,41.9616,-87.7327,,,,8:33:56 PM,,0.0,POINT (-87.73269999999999 41.961645),spray
5593,,,,,2013-07-25,41.9612,-87.7327,,,,8:34:06 PM,,0.0,POINT (-87.73269000000001 41.96122),spray
5594,,,,,2013-07-25,41.9612,-87.7291,,,,8:36:26 PM,,0.0,POINT (-87.7290766666667 41.9612416666667),spray
5595,,,,,2013-07-25,41.9619,-87.7296,,,,8:36:46 PM,,0.0,POINT (-87.72959666666669 41.961925),spray
5596,,,,,2013-07-25,41.9622,-87.7301,,,,8:36:56 PM,,0.0,POINT (-87.7300566666667 41.9622483333333),spray
5597,,,,,2013-07-25,41.9625,-87.7305,,,,8:37:06 PM,,0.0,POINT (-87.7304766666667 41.96254),spray
5598,,,,,2013-07-25,41.9628,-87.7309,,,,8:37:16 PM,,0.0,POINT (-87.7309166666667 41.96284166666671),spray
5599,,,,,2013-07-25,41.9632,-87.7314,,,,8:37:26 PM,,0.0,POINT (-87.731385 41.9631616666667),spray
5600,,,,,2013-07-25,41.9635,-87.7319,,,,8:37:36 PM,,0.0,POINT (-87.73194000000001 41.9635316666667),spray
5601,,,,,2013-07-25,41.9639,-87.7324,,,,8:37:46 PM,,0.0,POINT (-87.7323916666667 41.9638666666667),spray
5602,,,,,2013-07-25,41.9642,-87.7329,,,,8:37:56 PM,,0.0,POINT (-87.7328783333333 41.96420999999999),spray
5603,,,,,2013-07-25,41.9646,-87.7334,,,,8:38:06 PM,,0.0,POINT (-87.73344666666669 41.96461),spray
5604,,,,,2013-07-25,41.965,-87.734,,,,8:38:16 PM,,0.0,POINT (-87.734015 41.9650016666667),spray
5605,,,,,2013-07-25,41.9654,-87.7346,,,,8:38:26 PM,,0.0,POINT (-87.7345833333333 41.9654433333333),spray
5606,,,,,2013-07-25,41.9659,-87.7352,,,,8:38:36 PM,,0.0,POINT (-87.73518 41.9658566666667),spray
5607,,,,,2013-07-25,41.9663,-87.7358,,,,8:38:46 PM,,0.0,POINT (-87.7357966666667 41.9663183333333),spray
5608,,,,,2013-07-25,41.9667,-87.7363,,,,8:38:56 PM,,0.0,POINT (-87.73634 41.9666916666667),spray
5609,,,,,2013-07-25,41.9666,-87.7368,,,,8:39:06 PM,,0.0,POINT (-87.73681500000001 41.966635),spray
5610,,,,,2013-07-25,41.9669,-87.7377,,,,8:39:36 PM,,0.0,POINT (-87.73771833333331 41.9668833333333),spray
5611,,,,,2013-07-25,41.9674,-87.7378,,,,8:39:46 PM,,0.0,POINT (-87.73775999999999 41.96742),spray
5612,,,,,2013-07-25,41.9677,-87.7366,,,,8:40:16 PM,,0.0,POINT (-87.7366 41.9676533333333),spray
5613,,,,,2013-07-25,41.9671,-87.7365,,,,8:40:26 PM,,0.0,POINT (-87.73654499999999 41.9671016666667),spray
5614,,,,,2013-07-25,41.967,-87.736,,,,8:40:36 PM,,0.0,POINT (-87.7360333333333 41.9669833333333),spray
5615,,,,,2013-07-25,41.967,-87.7354,,,,8:40:46 PM,,0.0,POINT (-87.73543833333331 41.966975),spray
5616,,,,,2013-07-25,41.9674,-87.7354,,,,8:40:56 PM,,0.0,POINT (-87.7353966666667 41.9674366666667),spray
5617,,,,,2013-07-25,41.9678,-87.7342,,,,8:41:26 PM,,0.0,POINT (-87.734165 41.9677766666667),spray
5618,,,,,2013-07-25,41.9673,-87.7341,,,,8:41:36 PM,,0.0,POINT (-87.7341283333333 41.96726),spray
5619,,,,,2013-07-25,41.967,-87.7339,,,,8:41:46 PM,,0.0,POINT (-87.73390000000001 41.967005),spray
5620,,,,,2013-07-25,41.967,-87.7331,,,,8:41:56 PM,,0.0,POINT (-87.7331466666667 41.9669883333333),spray
5621,,,,,2013-07-25,41.9673,-87.7329,,,,8:42:06 PM,,0.0,POINT (-87.7329416666667 41.967305),spray
5622,,,,,2013-07-25,41.9679,-87.733,,,,8:42:16 PM,,0.0,POINT (-87.73296500000001 41.9678666666667),spray
5623,,,,,2013-07-25,41.9681,-87.7328,,,,8:42:36 PM,,0.0,POINT (-87.73276666666669 41.9680633333333),spray
5624,,,,,2013-07-25,41.9676,-87.7317,,,,8:42:56 PM,,0.0,POINT (-87.7317033333333 41.9676233333333),spray
5625,,,,,2013-07-25,41.9672,-87.7317,,,,8:43:06 PM,,0.0,POINT (-87.7316933333333 41.9671616666667),spray
5626,,,,,2013-07-25,41.9671,-87.7322,,,,8:43:16 PM,,0.0,POINT (-87.732225 41.9670716666667),spray
5627,,,,,2013-07-25,41.967,-87.7328,,,,8:43:26 PM,,0.0,POINT (-87.7328333333333 41.96705),spray
5628,,,,,2013-07-25,41.967,-87.7336,,,,8:43:36 PM,,0.0,POINT (-87.7335683333333 41.96704),spray
5629,,,,,2013-07-25,41.967,-87.7343,,,,8:43:46 PM,,0.0,POINT (-87.7342683333333 41.9670083333333),spray
5630,,,,,2013-07-25,41.9669,-87.7347,,,,8:43:56 PM,,0.0,POINT (-87.73474166666669 41.9669383333333),spray
5631,,,,,2013-07-25,41.9666,-87.7343,,,,8:44:06 PM,,0.0,POINT (-87.73425166666669 41.96656),spray
5632,,,,,2013-07-25,41.9662,-87.7337,,,,8:44:16 PM,,0.0,POINT (-87.733715 41.9662),spray
5633,,,,,2013-07-25,41.9658,-87.7332,,,,8:44:26 PM,,0.0,POINT (-87.7331516666667 41.9658116666667),spray
5634,,,,,2013-07-25,41.9654,-87.7326,,,,8:44:36 PM,,0.0,POINT (-87.73259166666669 41.965405),spray
5635,,,,,2013-07-25,41.9651,-87.7321,,,,8:44:46 PM,,0.0,POINT (-87.73205166666669 41.9650716666667),spray
5636,,,,,2013-07-25,41.9648,-87.7321,,,,8:44:56 PM,,0.0,POINT (-87.73214499999999 41.96477),spray
5637,,,,,2013-07-25,41.9645,-87.7326,,,,8:45:06 PM,,0.0,POINT (-87.7325683333333 41.9644516666667),spray
5638,,,,,2013-07-25,41.9642,-87.733,,,,8:45:16 PM,,0.0,POINT (-87.732955 41.9641566666667),spray
5639,,,,,2013-07-25,41.9648,-87.7346,,,,8:45:56 PM,,0.0,POINT (-87.734645 41.96483666666671),spray
5640,,,,,2013-07-25,41.965,-87.7345,,,,8:46:06 PM,,0.0,POINT (-87.7344516666667 41.96501),spray
5641,,,,,2013-07-25,41.9653,-87.734,,,,8:46:16 PM,,0.0,POINT (-87.7340433333333 41.9652966666667),spray
5642,,,,,2013-07-25,41.9657,-87.7336,,,,8:46:26 PM,,0.0,POINT (-87.7335666666667 41.9656816666667),spray
5643,,,,,2013-07-25,41.966,-87.7336,,,,8:46:36 PM,,0.0,POINT (-87.7335983333333 41.966005),spray
5644,,,,,2013-07-25,41.9663,-87.7335,,,,8:46:46 PM,,0.0,POINT (-87.7335083333333 41.96634),spray
